,N,c,n,replicate,th
3851,40.0,0.303125,20.0,1.0,0.6068965517241379
3852,40.0,0.27125,20.0,2.0,0.6068965517241379
3853,40.0,0.284375,20.0,3.0,0.6068965517241379
3854,40.0,0.331875,20.0,4.0,0.6068965517241379
3855,40.0,0.28625,20.0,5.0,0.6068965517241379
3856,40.0,0.31875,20.0,6.0,0.6068965517241379
3857,40.0,0.28875,20.0,7.0,0.6068965517241379
3858,40.0,0.309375,20.0,8.0,0.6068965517241379
3859,40.0,0.3275,20.0,9.0,0.6068965517241379
3860,40.0,0.32,20.0,10.0,0.6068965517241379
3861,40.0,0.306875,20.0,11.0,0.6068965517241379
3862,40.0,0.30625,20.0,12.0,0.6068965517241379
3863,40.0,0.29375,20.0,13.0,0.6068965517241379
3864,40.0,0.295625,20.0,14.0,0.6068965517241379
3865,40.0,0.325625,20.0,15.0,0.6068965517241379
3866,40.0,0.29625,20.0,16.0,0.6068965517241379
3867,40.0,0.301875,20.0,17.0,0.6068965517241379
3868,40.0,0.284375,20.0,18.0,0.6068965517241379
3869,40.0,0.32125,20.0,19.0,0.6068965517241379
3870,40.0,0.30875,20.0,20.0,0.6068965517241379
3871,40.0,0.295,20.0,21.0,0.6068965517241379
3872,40.0,0.3,20.0,22.0,0.6068965517241379
3873,40.0,0.319375,20.0,23.0,0.6068965517241379
3874,40.0,0.280625,20.0,24.0,0.6068965517241379
3875,40.0,0.278125,20.0,25.0,0.6068965517241379
3876,40.0,0.270625,20.0,26.0,0.6068965517241379
3877,40.0,0.296875,20.0,27.0,0.6068965517241379
3878,40.0,0.28125,20.0,28.0,0.6068965517241379
3879,40.0,0.288125,20.0,29.0,0.6068965517241379
3880,40.0,0.278125,20.0,30.0,0.6068965517241379
3881,40.0,0.32125,20.0,31.0,0.6068965517241379
3882,40.0,0.3025,20.0,32.0,0.6068965517241379
3883,40.0,0.281875,20.0,33.0,0.6068965517241379
3884,40.0,0.27125,20.0,34.0,0.6068965517241379
3885,40.0,0.31625,20.0,35.0,0.6068965517241379
3886,40.0,0.293125,20.0,36.0,0.6068965517241379
3887,40.0,0.28625,20.0,37.0,0.6068965517241379
3888,40.0,0.3225,20.0,38.0,0.6068965517241379
3889,40.0,0.3075,20.0,39.0,0.6068965517241379
3890,40.0,0.281875,20.0,40.0,0.6068965517241379
3891,40.0,0.278125,20.0,41.0,0.6068965517241379
3892,40.0,0.275625,20.0,42.0,0.6068965517241379
3893,40.0,0.321875,20.0,43.0,0.6068965517241379
3894,40.0,0.301875,20.0,44.0,0.6068965517241379
3895,40.0,0.32875,20.0,45.0,0.6068965517241379
3896,40.0,0.301875,20.0,46.0,0.6068965517241379
3897,40.0,0.291875,20.0,47.0,0.6068965517241379
3898,40.0,0.3025,20.0,48.0,0.6068965517241379
3899,40.0,0.334375,20.0,49.0,0.6068965517241379
3900,40.0,0.279375,20.0,0.0,0.6396551724137931
3901,40.0,0.293125,20.0,1.0,0.6396551724137931
3902,40.0,0.244375,20.0,2.0,0.6396551724137931
3903,40.0,0.2625,20.0,3.0,0.6396551724137931
3904,40.0,0.309375,20.0,4.0,0.6396551724137931
3905,40.0,0.27,20.0,5.0,0.6396551724137931
3906,40.0,0.240625,20.0,6.0,0.6396551724137931
3907,40.0,0.26125,20.0,7.0,0.6396551724137931
3908,40.0,0.28625,20.0,8.0,0.6396551724137931
3909,40.0,0.25875,20.0,9.0,0.6396551724137931
3910,40.0,0.299375,20.0,10.0,0.6396551724137931
3911,40.0,0.280625,20.0,11.0,0.6396551724137931
3912,40.0,0.2675,20.0,12.0,0.6396551724137931
3913,40.0,0.265,20.0,13.0,0.6396551724137931
3914,40.0,0.260625,20.0,14.0,0.6396551724137931
3915,40.0,0.2925,20.0,15.0,0.6396551724137931
3916,40.0,0.2475,20.0,16.0,0.6396551724137931
3917,40.0,0.2625,20.0,17.0,0.6396551724137931
3918,40.0,0.286875,20.0,18.0,0.6396551724137931
3919,40.0,0.274375,20.0,19.0,0.6396551724137931
3920,40.0,0.296875,20.0,20.0,0.6396551724137931
3921,40.0,0.28125,20.0,21.0,0.6396551724137931
3922,40.0,0.24875,20.0,22.0,0.6396551724137931
3923,40.0,0.271875,20.0,23.0,0.6396551724137931
3924,40.0,0.288125,20.0,24.0,0.6396551724137931
3925,40.0,0.25375,20.0,25.0,0.6396551724137931
3926,40.0,0.258125,20.0,26.0,0.6396551724137931
3927,40.0,0.29125,20.0,27.0,0.6396551724137931
3928,40.0,0.2625,20.0,28.0,0.6396551724137931
3929,40.0,0.270625,20.0,29.0,0.6396551724137931
3930,40.0,0.263125,20.0,30.0,0.6396551724137931
3931,40.0,0.253125,20.0,31.0,0.6396551724137931
3932,40.0,0.245625,20.0,32.0,0.6396551724137931
3933,40.0,0.27625,20.0,33.0,0.6396551724137931
3934,40.0,0.3,20.0,34.0,0.6396551724137931
3935,40.0,0.265625,20.0,35.0,0.6396551724137931
3936,40.0,0.276875,20.0,36.0,0.6396551724137931
3937,40.0,0.255,20.0,37.0,0.6396551724137931
3938,40.0,0.281875,20.0,38.0,0.6396551724137931
3939,40.0,0.24125,20.0,39.0,0.6396551724137931
3940,40.0,0.27875,20.0,40.0,0.6396551724137931
3941,40.0,0.25375,20.0,41.0,0.6396551724137931
3942,40.0,0.250625,20.0,42.0,0.6396551724137931
3943,40.0,0.27125,20.0,43.0,0.6396551724137931
3944,40.0,0.243125,20.0,44.0,0.6396551724137931
3945,40.0,0.241875,20.0,45.0,0.6396551724137931
3946,40.0,0.299375,20.0,46.0,0.6396551724137931
3947,40.0,0.303125,20.0,47.0,0.6396551724137931
3948,40.0,0.304375,20.0,48.0,0.6396551724137931
3949,40.0,0.248125,20.0,49.0,0.6396551724137931
3950,40.0,0.19625,20.0,0.0,0.6724137931034483
3951,40.0,0.2475,20.0,1.0,0.6724137931034483
3952,40.0,0.218125,20.0,2.0,0.6724137931034483
3953,40.0,0.216875,20.0,3.0,0.6724137931034483
3954,40.0,0.203125,20.0,4.0,0.6724137931034483
3955,40.0,0.1875,20.0,5.0,0.6724137931034483
3956,40.0,0.196875,20.0,6.0,0.6724137931034483
3957,40.0,0.203125,20.0,7.0,0.6724137931034483
3958,40.0,0.16,20.0,8.0,0.6724137931034483
3959,40.0,0.215625,20.0,9.0,0.6724137931034483
3960,40.0,0.180625,20.0,10.0,0.6724137931034483
3961,40.0,0.17125,20.0,11.0,0.6724137931034483
3962,40.0,0.185,20.0,12.0,0.6724137931034483
3963,40.0,0.205,20.0,13.0,0.6724137931034483
3964,40.0,0.195625,20.0,14.0,0.6724137931034483
3965,40.0,0.19375,20.0,15.0,0.6724137931034483
3966,40.0,0.18,20.0,16.0,0.6724137931034483
3967,40.0,0.1975,20.0,17.0,0.6724137931034483
3968,40.0,0.219375,20.0,18.0,0.6724137931034483
3969,40.0,0.188125,20.0,19.0,0.6724137931034483
3970,40.0,0.170625,20.0,20.0,0.6724137931034483
3971,40.0,0.22375,20.0,21.0,0.6724137931034483
3972,40.0,0.21,20.0,22.0,0.6724137931034483
3973,40.0,0.21,20.0,23.0,0.6724137931034483
3974,40.0,0.19375,20.0,24.0,0.6724137931034483
3975,40.0,0.21875,20.0,25.0,0.6724137931034483
3976,40.0,0.22875,20.0,26.0,0.6724137931034483
3977,40.0,0.1975,20.0,27.0,0.6724137931034483
3978,40.0,0.18125,20.0,28.0,0.6724137931034483
3979,40.0,0.2025,20.0,29.0,0.6724137931034483
3980,40.0,0.184375,20.0,30.0,0.6724137931034483
3981,40.0,0.176875,20.0,31.0,0.6724137931034483
3982,40.0,0.1925,20.0,32.0,0.6724137931034483
3983,40.0,0.193125,20.0,33.0,0.6724137931034483
3984,40.0,0.229375,20.0,34.0,0.6724137931034483
3985,40.0,0.198125,20.0,35.0,0.6724137931034483
3986,40.0,0.19,20.0,36.0,0.6724137931034483
3987,40.0,0.239375,20.0,37.0,0.6724137931034483
3988,40.0,0.218125,20.0,38.0,0.6724137931034483
3989,40.0,0.199375,20.0,39.0,0.6724137931034483
3990,40.0,0.21625,20.0,40.0,0.6724137931034483
3991,40.0,0.194375,20.0,41.0,0.6724137931034483
3992,40.0,0.205625,20.0,42.0,0.6724137931034483
3993,40.0,0.18625,20.0,43.0,0.6724137931034483
3994,40.0,0.196875,20.0,44.0,0.6724137931034483
3995,40.0,0.18125,20.0,45.0,0.6724137931034483
3996,40.0,0.215,20.0,46.0,0.6724137931034483
3997,40.0,0.1875,20.0,47.0,0.6724137931034483
3998,40.0,0.18125,20.0,48.0,0.6724137931034483
3999,40.0,0.19375,20.0,49.0,0.6724137931034483
4000,40.0,0.215,20.0,0.0,0.7051724137931035
4001,40.0,0.190625,20.0,1.0,0.7051724137931035
4002,40.0,0.1525,20.0,2.0,0.7051724137931035
4003,40.0,0.194375,20.0,3.0,0.7051724137931035
4004,40.0,0.168125,20.0,4.0,0.7051724137931035
4005,40.0,0.184375,20.0,5.0,0.7051724137931035
4006,40.0,0.19875,20.0,6.0,0.7051724137931035
4007,40.0,0.208125,20.0,7.0,0.7051724137931035
4008,40.0,0.17,20.0,8.0,0.7051724137931035
4009,40.0,0.210625,20.0,9.0,0.7051724137931035
4010,40.0,0.158125,20.0,10.0,0.7051724137931035
4011,40.0,0.22875,20.0,11.0,0.7051724137931035
4012,40.0,0.169375,20.0,12.0,0.7051724137931035
4013,40.0,0.22125,20.0,13.0,0.7051724137931035
4014,40.0,0.204375,20.0,14.0,0.7051724137931035
4015,40.0,0.19875,20.0,15.0,0.7051724137931035
4016,40.0,0.23875,20.0,16.0,0.7051724137931035
4017,40.0,0.168125,20.0,17.0,0.7051724137931035
4018,40.0,0.1675,20.0,18.0,0.7051724137931035
4019,40.0,0.18625,20.0,19.0,0.7051724137931035
4020,40.0,0.19875,20.0,20.0,0.7051724137931035
4021,40.0,0.171875,20.0,21.0,0.7051724137931035
4022,40.0,0.214375,20.0,22.0,0.7051724137931035
4023,40.0,0.200625,20.0,23.0,0.7051724137931035
4024,40.0,0.173125,20.0,24.0,0.7051724137931035
4025,40.0,0.176875,20.0,25.0,0.7051724137931035
4026,40.0,0.223125,20.0,26.0,0.7051724137931035
4027,40.0,0.21625,20.0,27.0,0.7051724137931035
4028,40.0,0.168125,20.0,28.0,0.7051724137931035
4029,40.0,0.17875,20.0,29.0,0.7051724137931035
4030,40.0,0.229375,20.0,30.0,0.7051724137931035
4031,40.0,0.170625,20.0,31.0,0.7051724137931035
4032,40.0,0.195625,20.0,32.0,0.7051724137931035
4033,40.0,0.1875,20.0,33.0,0.7051724137931035
4034,40.0,0.178125,20.0,34.0,0.7051724137931035
4035,40.0,0.1975,20.0,35.0,0.7051724137931035
4036,40.0,0.185,20.0,36.0,0.7051724137931035
4037,40.0,0.18125,20.0,37.0,0.7051724137931035
4038,40.0,0.168125,20.0,38.0,0.7051724137931035
4039,40.0,0.175,20.0,39.0,0.7051724137931035
4040,40.0,0.17875,20.0,40.0,0.7051724137931035
4041,40.0,0.175625,20.0,41.0,0.7051724137931035
4042,40.0,0.234375,20.0,42.0,0.7051724137931035
4043,40.0,0.194375,20.0,43.0,0.7051724137931035
4044,40.0,0.178125,20.0,44.0,0.7051724137931035
4045,40.0,0.194375,20.0,45.0,0.7051724137931035
4046,40.0,0.198125,20.0,46.0,0.7051724137931035
4047,40.0,0.224375,20.0,47.0,0.7051724137931035
4048,40.0,0.17125,20.0,48.0,0.7051724137931035
4049,40.0,0.2175,20.0,49.0,0.7051724137931035
4050,40.0,0.15125,20.0,0.0,0.7379310344827585
4051,40.0,0.185625,20.0,1.0,0.7379310344827585
4052,40.0,0.1925,20.0,2.0,0.7379310344827585
4053,40.0,0.150625,20.0,3.0,0.7379310344827585
4054,40.0,0.188125,20.0,4.0,0.7379310344827585
4055,40.0,0.15625,20.0,5.0,0.7379310344827585
4056,40.0,0.189375,20.0,6.0,0.7379310344827585
4057,40.0,0.178125,20.0,7.0,0.7379310344827585
4058,40.0,0.194375,20.0,8.0,0.7379310344827585
4059,40.0,0.163125,20.0,9.0,0.7379310344827585
4060,40.0,0.2,20.0,10.0,0.7379310344827585
4061,40.0,0.20375,20.0,11.0,0.7379310344827585
4062,40.0,0.153125,20.0,12.0,0.7379310344827585
4063,40.0,0.164375,20.0,13.0,0.7379310344827585
4064,40.0,0.17125,20.0,14.0,0.7379310344827585
4065,40.0,0.175,20.0,15.0,0.7379310344827585
4066,40.0,0.21,20.0,16.0,0.7379310344827585
4067,40.0,0.17125,20.0,17.0,0.7379310344827585
4068,40.0,0.17125,20.0,18.0,0.7379310344827585
4069,40.0,0.186875,20.0,19.0,0.7379310344827585
4070,40.0,0.19,20.0,20.0,0.7379310344827585
4071,40.0,0.1875,20.0,21.0,0.7379310344827585
4072,40.0,0.178125,20.0,22.0,0.7379310344827585
4073,40.0,0.166875,20.0,23.0,0.7379310344827585
4074,40.0,0.205625,20.0,24.0,0.7379310344827585
4075,40.0,0.22,20.0,25.0,0.7379310344827585
4076,40.0,0.179375,20.0,26.0,0.7379310344827585
4077,40.0,0.191875,20.0,27.0,0.7379310344827585
4078,40.0,0.158125,20.0,28.0,0.7379310344827585
4079,40.0,0.12375,20.0,29.0,0.7379310344827585
4080,40.0,0.146875,20.0,30.0,0.7379310344827585
4081,40.0,0.15625,20.0,31.0,0.7379310344827585
4082,40.0,0.176875,20.0,32.0,0.7379310344827585
4083,40.0,0.151875,20.0,33.0,0.7379310344827585
4084,40.0,0.1825,20.0,34.0,0.7379310344827585
4085,40.0,0.1575,20.0,35.0,0.7379310344827585
4086,40.0,0.1825,20.0,36.0,0.7379310344827585
4087,40.0,0.1725,20.0,37.0,0.7379310344827585
4088,40.0,0.166875,20.0,38.0,0.7379310344827585
4089,40.0,0.15375,20.0,39.0,0.7379310344827585
4090,40.0,0.18125,20.0,40.0,0.7379310344827585
4091,40.0,0.20375,20.0,41.0,0.7379310344827585
4092,40.0,0.195625,20.0,42.0,0.7379310344827585
4093,40.0,0.216875,20.0,43.0,0.7379310344827585
4094,40.0,0.21125,20.0,44.0,0.7379310344827585
4095,40.0,0.203125,20.0,45.0,0.7379310344827585
4096,40.0,0.1475,20.0,46.0,0.7379310344827585
4097,40.0,0.17625,20.0,47.0,0.7379310344827585
4098,40.0,0.223125,20.0,48.0,0.7379310344827585
4099,40.0,0.194375,20.0,49.0,0.7379310344827585
4100,40.0,0.13125,20.0,0.0,0.7706896551724137
4101,40.0,0.13625,20.0,1.0,0.7706896551724137
4102,40.0,0.1625,20.0,2.0,0.7706896551724137
4103,40.0,0.17,20.0,3.0,0.7706896551724137
4104,40.0,0.13625,20.0,4.0,0.7706896551724137
4105,40.0,0.205,20.0,5.0,0.7706896551724137
4106,40.0,0.194375,20.0,6.0,0.7706896551724137
4107,40.0,0.148125,20.0,7.0,0.7706896551724137
4108,40.0,0.131875,20.0,8.0,0.7706896551724137
4109,40.0,0.1075,20.0,9.0,0.7706896551724137
4110,40.0,0.150625,20.0,10.0,0.7706896551724137
4111,40.0,0.17875,20.0,11.0,0.7706896551724137
4112,40.0,0.16125,20.0,12.0,0.7706896551724137
4113,40.0,0.143125,20.0,13.0,0.7706896551724137
4114,40.0,0.13875,20.0,14.0,0.7706896551724137
4115,40.0,0.176875,20.0,15.0,0.7706896551724137
4116,40.0,0.1475,20.0,16.0,0.7706896551724137
4117,40.0,0.1325,20.0,17.0,0.7706896551724137
4118,40.0,0.17625,20.0,18.0,0.7706896551724137
4119,40.0,0.141875,20.0,19.0,0.7706896551724137
4120,40.0,0.138125,20.0,20.0,0.7706896551724137
4121,40.0,0.13625,20.0,21.0,0.7706896551724137
4122,40.0,0.159375,20.0,22.0,0.7706896551724137
4123,40.0,0.15,20.0,23.0,0.7706896551724137
4124,40.0,0.165,20.0,24.0,0.7706896551724137
4125,40.0,0.1425,20.0,25.0,0.7706896551724137
4126,40.0,0.129375,20.0,26.0,0.7706896551724137
4127,40.0,0.141875,20.0,27.0,0.7706896551724137
4128,40.0,0.144375,20.0,28.0,0.7706896551724137
4129,40.0,0.130625,20.0,29.0,0.7706896551724137
4130,40.0,0.1475,20.0,30.0,0.7706896551724137
4131,40.0,0.1575,20.0,31.0,0.7706896551724137
4132,40.0,0.1525,20.0,32.0,0.7706896551724137
4133,40.0,0.134375,20.0,33.0,0.7706896551724137
4134,40.0,0.15125,20.0,34.0,0.7706896551724137
4135,40.0,0.135,20.0,35.0,0.7706896551724137
4136,40.0,0.1325,20.0,36.0,0.7706896551724137
4137,40.0,0.15375,20.0,37.0,0.7706896551724137
4138,40.0,0.130625,20.0,38.0,0.7706896551724137
4139,40.0,0.18375,20.0,39.0,0.7706896551724137
4140,40.0,0.148125,20.0,40.0,0.7706896551724137
4141,40.0,0.128125,20.0,41.0,0.7706896551724137
4142,40.0,0.15875,20.0,42.0,0.7706896551724137
4143,40.0,0.13625,20.0,43.0,0.7706896551724137
4144,40.0,0.10375,20.0,44.0,0.7706896551724137
4145,40.0,0.151875,20.0,45.0,0.7706896551724137
4146,40.0,0.16375,20.0,46.0,0.7706896551724137
4147,40.0,0.14,20.0,47.0,0.7706896551724137
4148,40.0,0.15,20.0,48.0,0.7706896551724137
4149,40.0,0.123125,20.0,49.0,0.7706896551724137
4150,40.0,0.13125,20.0,0.0,0.8034482758620689
4151,40.0,0.11625,20.0,1.0,0.8034482758620689
4152,40.0,0.1275,20.0,2.0,0.8034482758620689
4153,40.0,0.10625,20.0,3.0,0.8034482758620689
4154,40.0,0.15125,20.0,4.0,0.8034482758620689
4155,40.0,0.14625,20.0,5.0,0.8034482758620689
4156,40.0,0.149375,20.0,6.0,0.8034482758620689
4157,40.0,0.165,20.0,7.0,0.8034482758620689
4158,40.0,0.150625,20.0,8.0,0.8034482758620689
4159,40.0,0.14625,20.0,9.0,0.8034482758620689
4160,40.0,0.143125,20.0,10.0,0.8034482758620689
4161,40.0,0.11125,20.0,11.0,0.8034482758620689
4162,40.0,0.13375,20.0,12.0,0.8034482758620689
4163,40.0,0.183125,20.0,13.0,0.8034482758620689
4164,40.0,0.150625,20.0,14.0,0.8034482758620689
4165,40.0,0.14125,20.0,15.0,0.8034482758620689
4166,40.0,0.125625,20.0,16.0,0.8034482758620689
4167,40.0,0.145,20.0,17.0,0.8034482758620689
4168,40.0,0.128125,20.0,18.0,0.8034482758620689
4169,40.0,0.090625,20.0,19.0,0.8034482758620689
4170,40.0,0.1375,20.0,20.0,0.8034482758620689
4171,40.0,0.133125,20.0,21.0,0.8034482758620689
4172,40.0,0.151875,20.0,22.0,0.8034482758620689
4173,40.0,0.13875,20.0,23.0,0.8034482758620689
4174,40.0,0.12375,20.0,24.0,0.8034482758620689
4175,40.0,0.15875,20.0,25.0,0.8034482758620689
4176,40.0,0.1875,20.0,26.0,0.8034482758620689
4177,40.0,0.13,20.0,27.0,0.8034482758620689
4178,40.0,0.1725,20.0,28.0,0.8034482758620689
4179,40.0,0.1625,20.0,29.0,0.8034482758620689
4180,40.0,0.1525,20.0,30.0,0.8034482758620689
4181,40.0,0.16,20.0,31.0,0.8034482758620689
4182,40.0,0.13625,20.0,32.0,0.8034482758620689
4183,40.0,0.174375,20.0,33.0,0.8034482758620689
4184,40.0,0.144375,20.0,34.0,0.8034482758620689
4185,40.0,0.115625,20.0,35.0,0.8034482758620689
4186,40.0,0.15,20.0,36.0,0.8034482758620689
4187,40.0,0.125,20.0,37.0,0.8034482758620689
4188,40.0,0.129375,20.0,38.0,0.8034482758620689
4189,40.0,0.13,20.0,39.0,0.8034482758620689
4190,40.0,0.134375,20.0,40.0,0.8034482758620689
4191,40.0,0.140625,20.0,41.0,0.8034482758620689
4192,40.0,0.17,20.0,42.0,0.8034482758620689
4193,40.0,0.11,20.0,43.0,0.8034482758620689
4194,40.0,0.128125,20.0,44.0,0.8034482758620689
4195,40.0,0.148125,20.0,45.0,0.8034482758620689
4196,40.0,0.15125,20.0,46.0,0.8034482758620689
4197,40.0,0.155625,20.0,47.0,0.8034482758620689
4198,40.0,0.105625,20.0,48.0,0.8034482758620689
4199,40.0,0.119375,20.0,49.0,0.8034482758620689
4200,40.0,0.10875,20.0,0.0,0.8362068965517241
4201,40.0,0.139375,20.0,1.0,0.8362068965517241
4202,40.0,0.190625,20.0,2.0,0.8362068965517241
4203,40.0,0.119375,20.0,3.0,0.8362068965517241
4204,40.0,0.11,20.0,4.0,0.8362068965517241
4205,40.0,0.141875,20.0,5.0,0.8362068965517241
4206,40.0,0.130625,20.0,6.0,0.8362068965517241
4207,40.0,0.144375,20.0,7.0,0.8362068965517241
4208,40.0,0.12625,20.0,8.0,0.8362068965517241
4209,40.0,0.11,20.0,9.0,0.8362068965517241
4210,40.0,0.14,20.0,10.0,0.8362068965517241
4211,40.0,0.111875,20.0,11.0,0.8362068965517241
4212,40.0,0.098125,20.0,12.0,0.8362068965517241
4213,40.0,0.119375,20.0,13.0,0.8362068965517241
4214,40.0,0.121875,20.0,14.0,0.8362068965517241
4215,40.0,0.10375,20.0,15.0,0.8362068965517241
4216,40.0,0.1025,20.0,16.0,0.8362068965517241
4217,40.0,0.10375,20.0,17.0,0.8362068965517241
4218,40.0,0.139375,20.0,18.0,0.8362068965517241
4219,40.0,0.125625,20.0,19.0,0.8362068965517241
4220,40.0,0.150625,20.0,20.0,0.8362068965517241
4221,40.0,0.116875,20.0,21.0,0.8362068965517241
4222,40.0,0.15125,20.0,22.0,0.8362068965517241
4223,40.0,0.13375,20.0,23.0,0.8362068965517241
4224,40.0,0.151875,20.0,24.0,0.8362068965517241
4225,40.0,0.115625,20.0,25.0,0.8362068965517241
4226,40.0,0.131875,20.0,26.0,0.8362068965517241
4227,40.0,0.155,20.0,27.0,0.8362068965517241
4228,40.0,0.119375,20.0,28.0,0.8362068965517241
4229,40.0,0.14625,20.0,29.0,0.8362068965517241
4230,40.0,0.133125,20.0,30.0,0.8362068965517241
4231,40.0,0.150625,20.0,31.0,0.8362068965517241
4232,40.0,0.130625,20.0,32.0,0.8362068965517241
4233,40.0,0.146875,20.0,33.0,0.8362068965517241
4234,40.0,0.1275,20.0,34.0,0.8362068965517241
4235,40.0,0.109375,20.0,35.0,0.8362068965517241
4236,40.0,0.13125,20.0,36.0,0.8362068965517241
4237,40.0,0.129375,20.0,37.0,0.8362068965517241
4238,40.0,0.133125,20.0,38.0,0.8362068965517241
4239,40.0,0.120625,20.0,39.0,0.8362068965517241
4240,40.0,0.14,20.0,40.0,0.8362068965517241
4241,40.0,0.133125,20.0,41.0,0.8362068965517241
4242,40.0,0.1125,20.0,42.0,0.8362068965517241
4243,40.0,0.13125,20.0,43.0,0.8362068965517241
4244,40.0,0.2,20.0,44.0,0.8362068965517241
4245,40.0,0.165625,20.0,45.0,0.8362068965517241
4246,40.0,0.121875,20.0,46.0,0.8362068965517241
4247,40.0,0.103125,20.0,47.0,0.8362068965517241
4248,40.0,0.095625,20.0,48.0,0.8362068965517241
4249,40.0,0.145,20.0,49.0,0.8362068965517241
4250,40.0,0.114375,20.0,0.0,0.8689655172413793
4251,40.0,0.160625,20.0,1.0,0.8689655172413793
4252,40.0,0.138125,20.0,2.0,0.8689655172413793
4253,40.0,0.14625,20.0,3.0,0.8689655172413793
4254,40.0,0.164375,20.0,4.0,0.8689655172413793
4255,40.0,0.144375,20.0,5.0,0.8689655172413793
4256,40.0,0.16875,20.0,6.0,0.8689655172413793
4257,40.0,0.148125,20.0,7.0,0.8689655172413793
4258,40.0,0.13625,20.0,8.0,0.8689655172413793
4259,40.0,0.109375,20.0,9.0,0.8689655172413793
4260,40.0,0.085625,20.0,10.0,0.8689655172413793
4261,40.0,0.085625,20.0,11.0,0.8689655172413793
4262,40.0,0.125625,20.0,12.0,0.8689655172413793
4263,40.0,0.125,20.0,13.0,0.8689655172413793
4264,40.0,0.158125,20.0,14.0,0.8689655172413793
4265,40.0,0.1425,20.0,15.0,0.8689655172413793
4266,40.0,0.1225,20.0,16.0,0.8689655172413793
4267,40.0,0.10875,20.0,17.0,0.8689655172413793
4268,40.0,0.13625,20.0,18.0,0.8689655172413793
4269,40.0,0.130625,20.0,19.0,0.8689655172413793
4270,40.0,0.1525,20.0,20.0,0.8689655172413793
4271,40.0,0.191875,20.0,21.0,0.8689655172413793
4272,40.0,0.17375,20.0,22.0,0.8689655172413793
4273,40.0,0.139375,20.0,23.0,0.8689655172413793
4274,40.0,0.13375,20.0,24.0,0.8689655172413793
4275,40.0,0.118125,20.0,25.0,0.8689655172413793
4276,40.0,0.108125,20.0,26.0,0.8689655172413793
4277,40.0,0.145,20.0,27.0,0.8689655172413793
4278,40.0,0.14125,20.0,28.0,0.8689655172413793
4279,40.0,0.103125,20.0,29.0,0.8689655172413793
4280,40.0,0.165625,20.0,30.0,0.8689655172413793
4281,40.0,0.13875,20.0,31.0,0.8689655172413793
4282,40.0,0.21875,20.0,32.0,0.8689655172413793
4283,40.0,0.084375,20.0,33.0,0.8689655172413793
4284,40.0,0.118125,20.0,34.0,0.8689655172413793
4285,40.0,0.095625,20.0,35.0,0.8689655172413793
4286,40.0,0.12875,20.0,36.0,0.8689655172413793
4287,40.0,0.1275,20.0,37.0,0.8689655172413793
4288,40.0,0.11125,20.0,38.0,0.8689655172413793
4289,40.0,0.10875,20.0,39.0,0.8689655172413793
4290,40.0,0.114375,20.0,40.0,0.8689655172413793
4291,40.0,0.160625,20.0,41.0,0.8689655172413793
4292,40.0,0.138125,20.0,42.0,0.8689655172413793
4293,40.0,0.18125,20.0,43.0,0.8689655172413793
4294,40.0,0.119375,20.0,44.0,0.8689655172413793
4295,40.0,0.12875,20.0,45.0,0.8689655172413793
4296,40.0,0.15125,20.0,46.0,0.8689655172413793
4297,40.0,0.165,20.0,47.0,0.8689655172413793
4298,40.0,0.12,20.0,48.0,0.8689655172413793
4299,40.0,0.10375,20.0,49.0,0.8689655172413793
4300,40.0,0.103125,20.0,0.0,0.9017241379310345
4301,40.0,0.18875,20.0,1.0,0.9017241379310345
4302,40.0,0.169375,20.0,2.0,0.9017241379310345
4303,40.0,0.1375,20.0,3.0,0.9017241379310345
4304,40.0,0.116875,20.0,4.0,0.9017241379310345
4305,40.0,0.103125,20.0,5.0,0.9017241379310345
4306,40.0,0.14625,20.0,6.0,0.9017241379310345
4307,40.0,0.178125,20.0,7.0,0.9017241379310345
4308,40.0,0.069375,20.0,8.0,0.9017241379310345
4309,40.0,0.125625,20.0,9.0,0.9017241379310345
4310,40.0,0.153125,20.0,10.0,0.9017241379310345
4311,40.0,0.115625,20.0,11.0,0.9017241379310345
4312,40.0,0.116875,20.0,12.0,0.9017241379310345
4313,40.0,0.113125,20.0,13.0,0.9017241379310345
4314,40.0,0.11125,20.0,14.0,0.9017241379310345
4315,40.0,0.13875,20.0,15.0,0.9017241379310345
4316,40.0,0.1025,20.0,16.0,0.9017241379310345
4317,40.0,0.186875,20.0,17.0,0.9017241379310345
4318,40.0,0.103125,20.0,18.0,0.9017241379310345
4319,40.0,0.115625,20.0,19.0,0.9017241379310345
4320,40.0,0.119375,20.0,20.0,0.9017241379310345
4321,40.0,0.126875,20.0,21.0,0.9017241379310345
4322,40.0,0.1375,20.0,22.0,0.9017241379310345
4323,40.0,0.18375,20.0,23.0,0.9017241379310345
